district,area,production,yield,crop_type,season,districe,first_rain_date,last_rain_date,mean_dry_spell_length,total_rainfall,rainy_days,average_tmax,average_tmin,average_humidity,first_rain_category,last_rain_category,yield_calculated,district_encoded,season_encoded,crop_type_encoded
Botad,0.32,0.6221568,1944.24,CASTOR,2019,Botad,2019-06-12,2019-11-16,3.3529411764705883,1488.6,126,33.327322404371586,25.104371584699457,70.57377049180327,on_time,late,1.9442399999999997,7,3,0
Anand,4.65,9.040716,1944.24,CASTOR,2019,Anand,2019-06-12,2019-11-27,4.454545454545454,1370.3,134,32.45628415300546,24.9448087431694,76.18032786885246,on_time,late,1.9442399999999997,2,3,0
Kheda,128.7,243.441198,1891.54,CASTOR,2019,Kheda,2019-06-12,2019-11-10,3.6,1366.6999999999998,129,32.72021857923497,25.08579234972678,75.20765027322405,on_time,late,1.8915400000000002,16,3,0
Panchmahal,42.67,65.0508417,1524.51,CASTOR,2019,Panchmahal,2019-06-12,2019-11-30,5.333333333333333,1519.6,135,31.74590163934426,24.52677595628415,76.36612021857924,on_time,late,1.52451,23,3,0
Mahisagar,37.17,64.9579203,1747.59,CASTOR,2019,Mahisagar,2019-06-12,2019-11-29,4.384615384615385,1312.6999999999998,126,32.125136612021855,24.56065573770492,75.55191256830601,on_time,late,1.7475899999999998,18,3,0
Dahod,0.03,0.0583271999999999,1944.24,CASTOR,2019,Dahod,2019-06-12,2019-11-12,5.111111111111111,1609.4,137,30.29890710382513,23.144262295081965,78.04371584699453,on_time,late,1.9442399999999966,9,3,0
Vadodara,498.4,970.429656,1947.09,CASTOR,2019,Vadodara,2019-06-12,2019-11-09,5.666666666666667,1511.7,132,32.12677595628416,24.97049180327869,76.71584699453553,on_time,late,1.9470900000000002,31,3,0
Bharuch,9.0,11.87487,1319.43,CASTOR,2019,Bharuch,2019-06-12,2019-11-10,5.555555555555555,1559.5,133,31.96120218579235,25.478688524590165,77.32786885245902,on_time,late,1.3194299999999999,5,3,0
Surat,1.21,2.3525304,1944.24,CASTOR,2019,Surat,2019-06-12,2019-11-09,5.111111111111111,1617.8,137,30.919672131147536,25.31803278688525,80.77595628415301,on_time,late,1.94424,28,3,0
Kutch,605.19,1839.959306132341,516.8510418917992,TOTAL COTTON (LINT),2019,Kachchh,2019-06-12,2019-11-15,4.5,852.5999999999999,102,31.877595628415303,24.23497267759563,73.8688524590164,on_time,late,3.040300246422348,17,3,2
Banaskantha,437.85,1274.8275900541933,494.9656053653371,TOTAL COTTON (LINT),2019,Banaskantha,2019-06-12,2019-11-30,3.75,916.0,123,32.482513661202184,24.392896174863385,71.13661202185793,on_time,late,2.9115623845019827,4,3,2
Patan,447.26,874.8397285398139,332.5196839685381,TOTAL COTTON (LINT),2019,Patan,2019-06-12,2019-11-13,4.333333333333333,800.4,118,33.308196721311475,24.941530054644804,70.98360655737704,on_time,late,1.955998140991401,24,3,2
Mehsana,382.06,1225.853957647059,545.4514285714286,TOTAL COTTON (LINT),2019,Mehsana,2019-06-12,2019-11-11,4.266666666666667,996.1,119,33.120765027322406,24.86939890710383,71.70491803278688,on_time,late,3.2085378151260504,19,3,2
Sabarkantha,577.41,1446.5709062472786,425.896770166844,TOTAL COTTON (LINT),2019,Sabarkantha,2019-06-12,2019-11-11,6.111111111111111,1104.6,128,32.36775956284153,24.47322404371585,73.96174863387978,on_time,late,2.505275118628494,27,3,2
Aravalli,323.7,951.0408847058824,499.4654012974977,TOTAL COTTON (LINT),2019,Arvalli,2019-06-12,2019-11-11,5.7,1292.7000000000005,126,32.070491803278685,24.46502732240437,74.46994535519126,on_time,late,2.938031772338222,3,3,2
Gandhinagar,235.88,757.3413049411765,545.8200010174666,TOTAL COTTON (LINT),2019,Gandhinagar,2019-06-12,2019-11-11,4.285714285714286,1087.4,123,32.732240437158474,24.848633879781428,73.78142076502732,on_time,late,3.2107058883380386,12,3,2
Devbhumi Dwarka,107.07,448.5152668235294,712.1284707200896,TOTAL COTTON (LINT),2019,Devbhoomi Dwarka,2019-06-01,2019-11-15,5.818181818181818,1163.3000000000002,119,29.85464480874317,26.31912568306012,79.40437158469945,early,late,4.188991004235821,11,3,2
Gir Somnath,171.4,584.7865293902125,580.009976641401,TOTAL COTTON (LINT),2019,Gir Somnath,2019-06-12,2019-11-14,6.375,1136.4,132,29.724590163934423,25.47868852459016,82.51912568306011,on_time,late,3.411823392008241,13,3,2
Anand,30.06,78.5821256158081,444.4098920388349,TOTAL COTTON (LINT),2019,Anand,2019-06-12,2019-11-27,4.454545454545454,1370.3,134,32.45628415300546,24.9448087431694,76.18032786885246,on_time,late,2.614175835522558,2,3,2
Kheda,191.73,603.8343988556685,535.3979440122237,TOTAL COTTON (LINT),2019,Kheda,2019-06-12,2019-11-10,3.6,1366.6999999999998,129,32.72021857923497,25.08579234972678,75.20765027322405,on_time,late,3.1493996706601393,16,3,2
Panchmahal,116.8,378.9850531764706,551.6049575342465,TOTAL COTTON (LINT),2019,Panchmahal,2019-06-12,2019-11-30,5.333333333333333,1519.6,135,31.74590163934426,24.52677595628415,76.36612021857924,on_time,late,3.2447350443190976,23,3,2
Mahisagar,63.51,224.1527222613528,599.9994140203114,TOTAL COTTON (LINT),2019,Mahisagar,2019-06-12,2019-11-29,4.384615384615385,1312.6999999999998,126,32.125136612021855,24.56065573770492,75.55191256830601,on_time,late,3.5294083177665376,18,3,2
Dahod,9.98,23.708251794548502,403.847976460245,TOTAL COTTON (LINT),2019,Dahod,2019-06-12,2019-11-12,5.111111111111111,1609.4,137,30.29890710382513,23.144262295081965,78.04371584699453,on_time,late,2.3755763321190884,9,3,2
Surat,43.52,170.09003456146417,664.4141975057195,TOTAL COTTON (LINT),2019,Surat,2019-06-12,2019-11-09,5.111111111111111,1617.8,137,30.919672131147536,25.31803278688525,80.77595628415301,on_time,late,3.9083188088571728,28,3,2
Kutch,189.66,245.0245032,1291.914495412844,TOTAL BAJRA,2019,Kachchh,2019-06-12,2019-11-15,4.5,852.5999999999999,102,31.877595628415303,24.23497267759563,73.8688524590164,on_time,late,1.291914495412844,17,3,1
Patan,64.11,139.4606982,2175.334553111839,TOTAL BAJRA,2019,Patan,2019-06-12,2019-11-13,4.333333333333333,800.4,118,33.308196721311475,24.941530054644804,70.98360655737704,on_time,late,2.175334553111839,24,3,1
Mehsana,134.4,390.085845,2902.424441964286,TOTAL BAJRA,2019,Mehsana,2019-06-12,2019-11-11,4.266666666666667,996.1,119,33.120765027322406,24.86939890710383,71.70491803278688,on_time,late,2.9024244419642855,19,3,1
Sabarkantha,29.57,90.3780731,3056.4109942509303,TOTAL BAJRA,2019,Sabarkantha,2019-06-12,2019-11-11,6.111111111111111,1104.6,128,32.36775956284153,24.47322404371585,73.96174863387978,on_time,late,3.0564109942509297,27,3,1
Aravalli,50.99,138.6914176,2719.9728888017257,TOTAL BAJRA,2019,Arvalli,2019-06-12,2019-11-11,5.7,1292.7000000000005,126,32.070491803278685,24.46502732240437,74.46994535519126,on_time,late,2.7199728888017254,3,3,1
Gandhinagar,83.53999999999999,239.3739376,2865.381106056979,TOTAL BAJRA,2019,Gandhinagar,2019-06-12,2019-11-11,4.285714285714286,1087.4,123,32.732240437158474,24.848633879781428,73.78142076502732,on_time,late,2.865381106056979,12,3,1
Ahmedabad,13.079999999999998,40.52552,3098.281345565749,TOTAL BAJRA,2019,Ahmedabad,2019-06-12,2019-11-28,4.5,1236.4,129,32.88032786885246,25.06284153005464,73.72677595628416,on_time,late,3.09828134556575,0,3,1
Surendranagar,53.75,96.20782080000002,1789.9129451162794,TOTAL BAJRA,2019,Surendranagar,2019-06-12,2019-11-14,4.0588235294117645,1326.4,114,33.43005464480875,24.97377049180328,70.79781420765028,on_time,late,1.7899129451162794,29,3,1
Morbi,61.32,41.2194972,672.2031506849314,TOTAL BAJRA,2019,Morbi,2019-06-12,2019-11-14,5.461538461538462,1105.9,112,32.83715846994536,24.92568306010929,72.60655737704919,on_time,late,0.6722031506849315,20,3,1
Rajkot,18.94,47.815061,2524.554435058078,TOTAL BAJRA,2019,Rajkot,2019-06-12,2019-11-14,3.875,1504.0,121,32.85792349726776,24.3344262295082,72.29508196721312,on_time,late,2.524554435058078,26,3,1
Jamnagar,6.5200000000000005,18.4569924,2830.827055214724,TOTAL BAJRA,2019,Jamnagar,2019-06-12,2019-11-14,4.769230769230769,1100.9,121,32.0568306010929,25.11639344262296,75.1639344262295,on_time,late,2.8308270552147237,14,3,1
Devbhumi Dwarka,3.13,8.991206700000001,2872.59,TOTAL BAJRA,2019,Devbhoomi Dwarka,2019-06-01,2019-11-15,5.818181818181818,1163.3000000000002,119,29.85464480874317,26.31912568306012,79.40437158469945,early,late,2.8725900000000006,11,3,1
Gir Somnath,84.06,256.6874272,3053.6215465143946,TOTAL BAJRA,2019,Gir Somnath,2019-06-12,2019-11-14,6.375,1136.4,132,29.724590163934423,25.47868852459016,82.51912568306011,on_time,late,3.0536215465143943,13,3,1
Amreli,61.97,163.9273113,2645.268860739068,TOTAL BAJRA,2019,Amreli,2019-06-12,2019-11-14,3.294117647058824,998.6,127,32.65136612021858,24.36448087431694,73.34972677595628,on_time,late,2.6452688607390678,1,3,1
Bhavnagar,273.84000000000003,731.9955123999999,2673.0773897166223,TOTAL BAJRA,2019,Bhavnagar,2019-06-12,2019-11-10,4.916666666666667,1205.7,124,32.08032786885246,25.66393442622951,74.75956284153006,on_time,late,2.6730773897166222,6,3,1
Botad,10.01,24.8558659,2483.103486513486,TOTAL BAJRA,2019,Botad,2019-06-12,2019-11-16,3.3529411764705883,1488.6,126,33.327322404371586,25.104371584699457,70.57377049180327,on_time,late,2.4831034865134867,7,3,1
Anand,350.17,960.1870845,2742.059812376846,TOTAL BAJRA,2019,Anand,2019-06-12,2019-11-27,4.454545454545454,1370.3,134,32.45628415300546,24.9448087431694,76.18032786885246,on_time,late,2.742059812376845,2,3,1
Kheda,307.29,721.3279412999999,2347.385015132285,TOTAL BAJRA,2019,Kheda,2019-06-12,2019-11-10,3.6,1366.6999999999998,129,32.72021857923497,25.08579234972678,75.20765027322405,on_time,late,2.347385015132285,16,3,1
Panchmahal,21.78,42.924701600000006,1970.831111111112,TOTAL BAJRA,2019,Panchmahal,2019-06-12,2019-11-30,5.333333333333333,1519.6,135,31.74590163934426,24.52677595628415,76.36612021857924,on_time,late,1.9708311111111112,23,3,1
Mahisagar,52.52,106.5728979,2029.186936405179,TOTAL BAJRA,2019,Mahisagar,2019-06-12,2019-11-29,4.384615384615385,1312.6999999999998,126,32.125136612021855,24.56065573770492,75.55191256830601,on_time,late,2.029186936405179,18,3,1
Dahod,0.86,2.4704274,2872.59,TOTAL BAJRA,2019,Dahod,2019-06-12,2019-11-12,5.111111111111111,1609.4,137,30.29890710382513,23.144262295081965,78.04371584699453,on_time,late,2.87259,9,3,1
Vadodara,51.830000000000005,124.04642880000002,2393.332602739726,TOTAL BAJRA,2019,Vadodara,2019-06-12,2019-11-09,5.666666666666667,1511.7,132,32.12677595628416,24.97049180327869,76.71584699453553,on_time,late,2.393332602739726,31,3,1
Bharuch,2.5700000000000003,7.1556443000000005,2784.297392996109,TOTAL BAJRA,2019,Bharuch,2019-06-12,2019-11-10,5.555555555555555,1559.5,133,31.96120218579235,25.478688524590165,77.32786885245902,on_time,late,2.784297392996109,5,3,1
Surat,0.1,0.1738029999999999,1738.03,TOTAL BAJRA,2019,Surat,2019-06-12,2019-11-09,5.111111111111111,1617.8,137,30.919672131147536,25.31803278688525,80.77595628415301,on_time,late,1.7380299999999989,28,3,1
Mehsana,42.0,83.54033541841623,1989.0556052003865,TOTAL RICE,2019,Mehsana,2019-06-12,2019-11-11,4.266666666666667,996.1,119,33.120765027322406,24.86939890710383,71.70491803278688,on_time,late,1.9890556052003865,19,3,4
Sabarkantha,69.64,182.0870237,2614.690173750718,TOTAL RICE,2019,Sabarkantha,2019-06-12,2019-11-11,6.111111111111111,1104.6,128,32.36775956284153,24.47322404371585,73.96174863387978,on_time,late,2.614690173750718,27,3,4
Aravalli,16.04,26.54256530737732,1654.7733982155437,TOTAL RICE,2019,Arvalli,2019-06-12,2019-11-11,5.7,1292.7000000000005,126,32.070491803278685,24.46502732240437,74.46994535519126,on_time,late,1.6547733982155437,3,3,4
Gandhinagar,121.32,280.6756391420783,2313.514994576972,TOTAL RICE,2019,Gandhinagar,2019-06-12,2019-11-11,4.285714285714286,1087.4,123,32.732240437158474,24.848633879781428,73.78142076502732,on_time,late,2.3135149945769724,12,3,4
Surendranagar,26.3,33.521790200000005,1274.592783269962,TOTAL RICE,2019,Surendranagar,2019-06-12,2019-11-14,4.0588235294117645,1326.4,114,33.43005464480875,24.97377049180328,70.79781420765028,on_time,late,1.2745927832699622,29,3,4
Gir Somnath,0.05,0.0806555,1613.11,TOTAL RICE,2019,Gir Somnath,2019-06-12,2019-11-14,6.375,1136.4,132,29.724590163934423,25.47868852459016,82.51912568306011,on_time,late,1.61311,13,3,4
Panchmahal,584.02,1030.6064887333332,1764.6767041083067,TOTAL RICE,2019,Panchmahal,2019-06-12,2019-11-30,5.333333333333333,1519.6,135,31.74590163934426,24.52677595628415,76.36612021857924,on_time,late,1.7646767041083067,23,3,4
Mahisagar,384.75,732.3449618133064,1903.4306999696075,TOTAL RICE,2019,Mahisagar,2019-06-12,2019-11-29,4.384615384615385,1312.6999999999998,126,32.125136612021855,24.56065573770492,75.55191256830601,on_time,late,1.9034306999696073,18,3,4
Dahod,430.1,514.2088446666667,1195.5564860885063,TOTAL RICE,2019,Dahod,2019-06-12,2019-11-12,5.111111111111111,1609.4,137,30.29890710382513,23.144262295081965,78.04371584699453,on_time,late,1.1955564860885064,9,3,4
Vadodara,326.54999999999995,671.7746826510423,2057.187820092,TOTAL RICE,2019,Vadodara,2019-06-12,2019-11-09,5.666666666666667,1511.7,132,32.12677595628416,24.97049180327869,76.71584699453553,on_time,late,2.0571878200919995,31,3,4
Bharuch,84.50999999999999,156.5285813558001,1852.1900527251223,TOTAL RICE,2019,Bharuch,2019-06-12,2019-11-10,5.555555555555555,1559.5,133,31.96120218579235,25.478688524590165,77.32786885245902,on_time,late,1.8521900527251227,5,3,4
Surat,452.63000000000005,1089.279376916649,2406.555855592093,TOTAL RICE,2019,Surat,2019-06-12,2019-11-09,5.111111111111111,1617.8,137,30.919672131147536,25.31803278688525,80.77595628415301,on_time,late,2.4065558555920927,28,3,4
Kutch,303.45000000000005,610.8045460000002,2012.8671807546552,TOTAL GROUNDNUT,2019,Kachchh,2019-06-12,2019-11-15,4.5,852.5999999999999,102,31.877595628415303,24.23497267759563,73.8688524590164,on_time,late,2.012867180754655,17,3,3
Patan,5.69,15.5502907,2732.915764499121,TOTAL GROUNDNUT,2019,Patan,2019-06-12,2019-11-13,4.333333333333333,800.4,118,33.308196721311475,24.941530054644804,70.98360655737704,on_time,late,2.732915764499121,24,3,3
Mehsana,160.28,440.2100799,2746.506612802596,TOTAL GROUNDNUT,2019,Mehsana,2019-06-12,2019-11-11,4.266666666666667,996.1,119,33.120765027322406,24.86939890710383,71.70491803278688,on_time,late,2.7465066128025954,19,3,3
Sabarkantha,575.16,602.7139936000001,1047.906658321163,TOTAL GROUNDNUT,2019,Sabarkantha,2019-06-12,2019-11-11,6.111111111111111,1104.6,128,32.36775956284153,24.47322404371585,73.96174863387978,on_time,late,1.047906658321163,27,3,3
Aravalli,569.1,1178.0246060000002,2069.9782217536463,TOTAL GROUNDNUT,2019,Arvalli,2019-06-12,2019-11-11,5.7,1292.7000000000005,126,32.070491803278685,24.46502732240437,74.46994535519126,on_time,late,2.0699782217536464,3,3,3
Gandhinagar,61.93,156.9788664,2534.779047311481,TOTAL GROUNDNUT,2019,Gandhinagar,2019-06-12,2019-11-11,4.285714285714286,1087.4,123,32.732240437158474,24.848633879781428,73.78142076502732,on_time,late,2.5347790473114804,12,3,3
Ahmedabad,0.27,0.7277948000000001,2695.5362962962968,TOTAL GROUNDNUT,2019,Ahmedabad,2019-06-12,2019-11-28,4.5,1236.4,129,32.88032786885246,25.06284153005464,73.72677595628416,on_time,late,2.6955362962962965,0,3,3
Surendranagar,157.2,484.63421399999993,3082.914847328244,TOTAL GROUNDNUT,2019,Surendranagar,2019-06-12,2019-11-14,4.0588235294117645,1326.4,114,33.43005464480875,24.97377049180328,70.79781420765028,on_time,late,3.082914847328244,29,3,3
Botad,22.91,94.7074804,4133.892640768224,TOTAL GROUNDNUT,2019,Botad,2019-06-12,2019-11-16,3.3529411764705883,1488.6,126,33.327322404371586,25.104371584699457,70.57377049180327,on_time,late,4.133892640768223,7,3,3
Anand,0.15,0.359019,2393.46,TOTAL GROUNDNUT,2019,Anand,2019-06-12,2019-11-27,4.454545454545454,1370.3,134,32.45628415300546,24.9448087431694,76.18032786885246,on_time,late,2.39346,2,3,3
Kheda,32.41,55.5766022,1714.7979697624191,TOTAL GROUNDNUT,2019,Kheda,2019-06-12,2019-11-10,3.6,1366.6999999999998,129,32.72021857923497,25.08579234972678,75.20765027322405,on_time,late,1.7147979697624194,16,3,3
Panchmahal,5.54,13.474791800000002,2432.272888086643,TOTAL GROUNDNUT,2019,Panchmahal,2019-06-12,2019-11-30,5.333333333333333,1519.6,135,31.74590163934426,24.52677595628415,76.36612021857924,on_time,late,2.432272888086643,23,3,3
Mahisagar,15.43,31.684149200000004,2053.412132209981,TOTAL GROUNDNUT,2019,Mahisagar,2019-06-12,2019-11-29,4.384615384615385,1312.6999999999998,126,32.125136612021855,24.56065573770492,75.55191256830601,on_time,late,2.053412132209981,18,3,3
Dahod,32.21,81.53839930000001,2531.462257063024,TOTAL GROUNDNUT,2019,Dahod,2019-06-12,2019-11-12,5.111111111111111,1609.4,137,30.29890710382513,23.144262295081965,78.04371584699453,on_time,late,2.531462257063024,9,3,3
Vadodara,0.45,1.2031052,2673.567111111111,TOTAL GROUNDNUT,2019,Vadodara,2019-06-12,2019-11-09,5.666666666666667,1511.7,132,32.12677595628416,24.97049180327869,76.71584699453553,on_time,late,2.6735671111111112,31,3,3
Bharuch,2.0700000000000003,5.517971800000001,2665.686859903381,TOTAL GROUNDNUT,2019,Bharuch,2019-06-12,2019-11-10,5.555555555555555,1559.5,133,31.96120218579235,25.478688524590165,77.32786885245902,on_time,late,2.6656868599033814,5,3,3
Surat,6.93,18.6368147,2689.295050505051,TOTAL GROUNDNUT,2019,Surat,2019-06-12,2019-11-09,5.111111111111111,1617.8,137,30.919672131147536,25.31803278688525,80.77595628415301,on_time,late,2.6892950505050504,28,3,3
Banaskantha,41.39,114.46072655976675,2765.419825072886,TOTAL TOBACCO,2019,Banaskantha,2019-06-12,2019-11-30,3.75,916.0,123,32.482513661202184,24.392896174863385,71.13661202185793,on_time,late,2.765419825072886,4,3,5
Patan,33.82,91.706312,2711.6,TOTAL TOBACCO,2019,Patan,2019-06-12,2019-11-13,4.333333333333333,800.4,118,33.308196721311475,24.941530054644804,70.98360655737704,on_time,late,2.7116,24,3,5
Mehsana,162.5,563.2284069226857,3466.0209656780657,TOTAL TOBACCO,2019,Mehsana,2019-06-12,2019-11-11,4.266666666666667,996.1,119,33.120765027322406,24.86939890710383,71.70491803278688,on_time,late,3.4660209656780663,19,3,5
Sabarkantha,17.7,45.4598621965649,2568.353796416096,TOTAL TOBACCO,2019,Sabarkantha,2019-06-12,2019-11-11,6.111111111111111,1104.6,128,32.36775956284153,24.47322404371585,73.96174863387978,on_time,late,2.5683537964160963,27,3,5
Aravalli,16.81,43.174027317754565,2568.353796416096,TOTAL TOBACCO,2019,Arvalli,2019-06-12,2019-11-11,5.7,1292.7000000000005,126,32.070491803278685,24.46502732240437,74.46994535519126,on_time,late,2.568353796416096,3,3,5
Gandhinagar,35.47,88.59135419784283,2497.641787365177,TOTAL TOBACCO,2019,Gandhinagar,2019-06-12,2019-11-11,4.285714285714286,1087.4,123,32.732240437158474,24.848633879781428,73.78142076502732,on_time,late,2.4976417873651773,12,3,5
Ahmedabad,0.74,1.76799137413637,2389.177532616716,TOTAL TOBACCO,2019,Ahmedabad,2019-06-12,2019-11-28,4.5,1236.4,129,32.88032786885246,25.06284153005464,73.72677595628416,on_time,late,2.389177532616716,0,3,5
Anand,689.48,1616.8480082696278,2345.0252484040548,TOTAL TOBACCO,2019,Anand,2019-06-12,2019-11-27,4.454545454545454,1370.3,134,32.45628415300546,24.9448087431694,76.18032786885246,on_time,late,2.345025248404055,2,3,5
Kheda,539.63,1160.09325518527,2149.7938498327926,TOTAL TOBACCO,2019,Kheda,2019-06-12,2019-11-10,3.6,1366.6999999999998,129,32.72021857923497,25.08579234972678,75.20765027322405,on_time,late,2.149793849832793,16,3,5
Panchmahal,4.03,8.873890498337431,2201.9579400341017,TOTAL TOBACCO,2019,Panchmahal,2019-06-12,2019-11-30,5.333333333333333,1519.6,135,31.74590163934426,24.52677595628415,76.36612021857924,on_time,late,2.201957940034102,23,3,5
Mahisagar,6.83,13.847404757491269,2027.4384710821769,TOTAL TOBACCO,2019,Mahisagar,2019-06-12,2019-11-29,4.384615384615385,1312.6999999999998,126,32.125136612021855,24.56065573770492,75.55191256830601,on_time,late,2.027438471082177,18,3,5
Dahod,0.05,0.0982835,1965.67,TOTAL TOBACCO,2019,Dahod,2019-06-12,2019-11-12,5.111111111111111,1609.4,137,30.29890710382513,23.144262295081965,78.04371584699453,on_time,late,1.9656699999999998,9,3,5
Vadodara,74.18,128.63743272824752,1734.125542305844,TOTAL TOBACCO,2019,Vadodara,2019-06-12,2019-11-09,5.666666666666667,1511.7,132,32.12677595628416,24.97049180327869,76.71584699453553,on_time,late,1.734125542305844,31,3,5
Mehsana,813.95,1960.38027,2408.477510903618,CASTOR,2020,Mehsana,2020-06-02,2020-10-22,4.5625,1065.2,110,33.42841530054645,24.539344262295074,66.5792349726776,early,on_time,2.408477510903618,19,4,0
Sabarkantha,235.82,541.7942757161213,2297.490779900438,CASTOR,2020,Sabarkantha,2020-06-02,2020-10-22,5.384615384615385,1189.6,113,32.48196721311476,23.96120218579235,70.25136612021858,early,on_time,2.2974907799004383,27,4,0
