district,Area,Production,Yield,Crop Type,season,districe,first_rain_date,last_rain_date,mean_dry_spell_length,total_rainfall,rainy_days,average_tmax,average_tmin,average_humidity,first_rain_category,last_rain_category
Patan,589.76,1130.7291552,1917.27,CASTOR,2018,Patan,2018-06-12,2018-09-23,10.3,451.2000000000001,80,33.398360655737704,23.85628415300547,63.885245901639344,on_time,early
Mehsana,871.84,1929.3732016,2212.99,CASTOR,2018,Mehsana,2018-06-02,2018-09-24,7.75,551.7,90,33.11584699453552,23.75901639344262,65.53005464480874,early,early
Sabarkantha,223.22,495.2716072,2218.76,CASTOR,2018,Sabarkantha,2018-06-01,2018-09-24,10.625,678.0000000000001,98,32.43551912568306,23.313661202185795,68.24590163934427,early,early
Aravalli,220.81,332.0894076,1503.96,CASTOR,2018,Arvalli,2018-06-02,2018-09-23,10.875,740.9,96,32.12786885245902,23.348633879781417,69.08196721311475,early,early
Gandhinagar,252.22,621.9190316000002,2465.78,CASTOR,2018,Gandhinagar,2018-06-02,2018-09-23,9.444444444444445,752.6000000000001,98,33.07540983606558,23.827868852459016,66.8360655737705,early,early
Ahmedabad,547.16,1013.7944628,1852.83,CASTOR,2018,Ahmedabad,2018-06-01,2018-09-23,9.555555555555555,750.0,97,33.54153005464481,24.21256830601093,65.53005464480874,early,early
Surendranagar,581.12,234.569088,403.65,CASTOR,2018,Surendranagar,2018-06-02,2018-09-23,5.529411764705882,455.3,89,34.56939890710383,24.73825136612022,58.67213114754098,early,early
Morbi,54.26,98.2572636,1810.86,CASTOR,2018,Morbi,2018-06-11,2018-09-17,11.0,474.1,84,33.4344262295082,24.32841530054645,65.03825136612022,on_time,early
Rajkot,92.63,121.3712364,1310.28,CASTOR,2018,Rajkot,2018-06-05,2018-09-19,7.75,344.5,90,33.874863387978145,23.981967213114757,62.24590163934426,early,early
Jamnagar,52.12,71.11513400000001,1364.45,CASTOR,2018,Jamnagar,2018-06-04,2018-09-18,10.666666666666666,719.2,87,32.92459016393442,24.596721311475413,69.68306010928961,early,early
Devbhumi Dwarka,0.8,1.44692,1808.65,CASTOR,2018,Devbhoomi Dwarka,2018-06-04,2018-09-18,20.0,253.8,103,30.17103825136612,25.913114754098363,76.82513661202186,early,early
Porbandar,2.4,5.308896,2212.04,CASTOR,2018,Porbandar,2018-06-03,2018-09-17,26.0,520.1,105,30.55573770491804,25.342076502732244,74.0327868852459,early,early
Junagadh,8.22,14.867103000000002,1808.65,CASTOR,2018,Junagadh,2018-06-03,2018-09-20,13.0,603.9999999999999,105,31.79672131147541,23.65136612021858,69.13661202185793,early,early
Gir Somnath,2.17,4.869046,2243.8,CASTOR,2018,Gir Somnath,2018-06-04,2018-09-20,15.6,498.4,105,30.569398907103828,25.092349726775957,76.3879781420765,early,early
Amreli,7.66,7.80554,1019.0,CASTOR,2018,Amreli,2018-06-02,2018-09-25,7.727272727272727,483.7,98,34.49617486338798,24.519672131147544,59.56284153005465,early,early
Bhavnagar,1.74,3.147051,1808.65,CASTOR,2018,Bhavnagar,2018-06-02,2018-09-25,7.833333333333333,526.1,89,33.924043715847,25.325136612021858,61.39890710382514,early,early
Botad,1.49,2.6948885,1808.65,CASTOR,2018,Botad,2018-06-02,2018-10-05,5.882352941176471,491.4,83,35.22896174863388,25.257923497267758,55.69945355191257,early,early
Anand,5.68,10.273132,1808.65,CASTOR,2018,Anand,2018-06-03,2018-10-04,7.545454545454546,924.1,100,33.47322404371585,24.298360655737707,66.50819672131148,early,early
Kheda,93.54,166.1373294,1776.11,CASTOR,2018,Kheda,2018-06-09,2018-09-24,11.0,891.1999999999999,95,33.61967213114754,24.270491803278688,66.18032786885246,on_time,early
Panchmahal,10.8,16.404768,1518.96,CASTOR,2018,Panchmahal,2018-06-02,2018-10-04,9.875,1128.4,104,32.09672131147541,23.68688524590164,69.3879781420765,early,early
Mahisagar,25.06,33.009032,1317.2,CASTOR,2018,Mahisagar,2018-06-01,2018-10-04,9.75,1198.6,105,32.30491803278688,23.500546448087437,70.4535519125683,early,early
Dahod,1.72,3.110878,1808.65,CASTOR,2018,Dahod,2018-06-02,2018-09-25,9.0,1092.2,102,30.68032786885246,22.26065573770492,70.72131147540983,early,early
Vadodara,487.19,992.2452573,2036.67,CASTOR,2018,Vadodara,2018-06-09,2018-10-03,9.22222222222222,981.0,100,33.01475409836066,24.14644808743169,68.09836065573771,on_time,early
Chhota Udaipur,41.17,68.42659850000001,1662.05,CASTOR,2018,Chhota Udepur,2018-06-02,2018-10-04,9.25,1091.5,109,32.051366120218574,23.58087431693989,69.22404371584699,early,early
Narmada,2.56,4.6301440000000005,1808.65,CASTOR,2018,Narmada,2018-06-03,2018-10-03,8.88888888888889,767.4,103,32.57377049180328,24.256830601092897,69.02185792349727,early,early
Bharuch,27.88,34.6110684,1241.43,CASTOR,2018,Bharuch,2018-06-08,2018-10-04,11.285714285714286,713.6000000000001,104,33.17923497267759,25.014207650273224,67.36065573770492,early,early
Surat,1.76,3.183224,1808.65,CASTOR,2018,Surat,2018-06-09,2018-10-17,9.875,884.0999999999999,104,32.12513661202186,24.8103825136612,71.62841530054645,on_time,on_time
Dang,0.0,0.0,0.0,CASTOR,2018,Dangs,2018-06-01,2018-11-05,7.444444444444445,1072.5,116,31.23060109289618,23.72295081967213,71.48087431693989,early,late
Navsari,0.0,0.0,0.0,CASTOR,2018,Navsari,2018-06-03,2018-11-05,6.181818181818182,1015.4,115,31.90054644808744,24.711475409836066,71.5792349726776,early,late
Valsad,0.0,0.0,0.0,CASTOR,2018,Valsad,2018-06-03,2018-10-26,6.2727272727272725,1370.7,114,30.795081967213115,24.67814207650273,74.95081967213115,early,late
Tapi,1.15,2.0799475,1808.65,CASTOR,2018,Tapi,2018-06-03,2018-10-03,10.142857142857142,1014.9,112,32.18251366120219,24.08579234972677,69.92349726775956,early,early
Kutch,563.22,1700.0606083764706,513.1392767018216,TOTAL COTTON (LINT),2018,Kachchh,2018-06-09,2018-09-18,5.7368421052631575,175.70000000000002,74,33.24262295081967,24.04371584699453,63.54644808743169,on_time,early
Banaskantha,460.61,1523.1213046588236,562.1472,TOTAL COTTON (LINT),2018,Banaskantha,2018-06-01,2018-09-23,12.857142857142858,394.2,93,33.03551912568306,23.65245901639344,61.44808743169399,early,early
Patan,456.02,901.7731287529411,336.17260621902545,TOTAL COTTON (LINT),2018,Patan,2018-06-12,2018-09-23,10.3,451.2000000000001,80,33.398360655737704,23.85628415300547,63.885245901639344,on_time,early
Mehsana,346.73,1450.3528257882354,711.1007999999999,TOTAL COTTON (LINT),2018,Mehsana,2018-06-02,2018-09-24,7.75,551.7,90,33.11584699453552,23.75901639344262,65.53005464480874,early,early
Sabarkantha,786.62,2373.4750040470585,512.9423999999999,TOTAL COTTON (LINT),2018,Sabarkantha,2018-06-01,2018-09-24,10.625,678.0000000000001,98,32.43551912568306,23.313661202185795,68.24590163934427,early,early
Aravalli,444.95,1800.7943114117647,688.0212,TOTAL COTTON (LINT),2018,Arvalli,2018-06-02,2018-09-23,10.875,740.9,96,32.12786885245902,23.348633879781417,69.08196721311475,early,early
Gandhinagar,239.84,991.251383717647,702.6047999999998,TOTAL COTTON (LINT),2018,Gandhinagar,2018-06-02,2018-09-23,9.444444444444445,752.6000000000001,98,33.07540983606558,23.827868852459016,66.8360655737705,early,early
Ahmedabad,1032.0,1799.6471123294118,296.4534971860465,TOTAL COTTON (LINT),2018,Ahmedabad,2018-06-01,2018-09-23,9.555555555555555,750.0,97,33.54153005464481,24.21256830601093,65.53005464480874,early,early
Surendranagar,3473.9500000000003,7756.669236705883,379.57764799147947,TOTAL COTTON (LINT),2018,Surendranagar,2018-06-02,2018-09-23,5.529411764705882,455.3,89,34.56939890710383,24.73825136612022,58.67213114754098,early,early
Morbi,1733.54,3482.067666494118,341.46976897216103,TOTAL COTTON (LINT),2018,Morbi,2018-06-11,2018-09-17,11.0,474.1,84,33.4344262295082,24.32841530054645,65.03825136612022,on_time,early
Rajkot,2602.49,5797.680257858822,378.7164,TOTAL COTTON (LINT),2018,Rajkot,2018-06-05,2018-09-19,7.75,344.5,90,33.874863387978145,23.981967213114757,62.24590163934426,early,early
Jamnagar,1836.16,4033.373861647059,373.428,TOTAL COTTON (LINT),2018,Jamnagar,2018-06-04,2018-09-18,10.666666666666666,719.2,87,32.92459016393442,24.596721311475413,69.68306010928961,early,early
Devbhumi Dwarka,213.26,314.7943404705882,250.938,TOTAL COTTON (LINT),2018,Devbhoomi Dwarka,2018-06-04,2018-09-18,20.0,253.8,103,30.17103825136612,25.913114754098363,76.82513661202186,early,early
Porbandar,110.1,319.9135087058823,493.9627291553133,TOTAL COTTON (LINT),2018,Porbandar,2018-06-03,2018-09-17,26.0,520.1,105,30.55573770491804,25.342076502732244,74.0327868852459,early,early
Junagadh,761.03,1568.622712235294,350.401247099326,TOTAL COTTON (LINT),2018,Junagadh,2018-06-03,2018-09-20,13.0,603.9999999999999,105,31.79672131147541,23.65136612021858,69.13661202185793,early,early
Gir Somnath,183.3,645.0753981176471,598.2696,TOTAL COTTON (LINT),2018,Gir Somnath,2018-06-04,2018-09-20,15.6,498.4,105,30.569398907103828,25.092349726775957,76.3879781420765,early,early
Amreli,4023.02,5526.279919905883,233.5229718927572,TOTAL COTTON (LINT),2018,Amreli,2018-06-02,2018-09-25,7.727272727272727,483.7,98,34.49617486338798,24.519672131147544,59.56284153005465,early,early
Bhavnagar,2245.29,4753.5920597647055,359.9137083227556,TOTAL COTTON (LINT),2018,Bhavnagar,2018-06-02,2018-09-25,7.833333333333333,526.1,89,33.924043715847,25.325136612021858,61.39890710382514,early,early
Botad,1661.41,1828.9366998352943,187.1417885843952,TOTAL COTTON (LINT),2018,Botad,2018-06-02,2018-10-05,5.882352941176471,491.4,83,35.22896174863388,25.257923497267758,55.69945355191257,early,early
Anand,20.47,78.45987240000001,651.5964000000001,TOTAL COTTON (LINT),2018,Anand,2018-06-03,2018-10-04,7.545454545454546,924.1,100,33.47322404371585,24.298360655737707,66.50819672131148,early,early
Kheda,185.61,774.4037889176471,709.2756,TOTAL COTTON (LINT),2018,Kheda,2018-06-09,2018-09-24,11.0,891.1999999999999,95,33.61967213114754,24.270491803278688,66.18032786885246,on_time,early
Panchmahal,137.25,541.7431822588235,671.0115918688524,TOTAL COTTON (LINT),2018,Panchmahal,2018-06-02,2018-10-04,9.875,1128.4,104,32.09672131147541,23.68688524590164,69.3879781420765,early,early
Mahisagar,76.26,159.44582668235296,355.4391625491739,TOTAL COTTON (LINT),2018,Mahisagar,2018-06-01,2018-10-04,9.75,1198.6,105,32.30491803278688,23.500546448087437,70.4535519125683,early,early
Dahod,3.58,4.697296941176471,223.056,TOTAL COTTON (LINT),2018,Dahod,2018-06-02,2018-09-25,9.0,1092.2,102,30.68032786885246,22.26065573770492,70.72131147540983,early,early
Vadodara,810.44,4033.880288470588,846.1572097132422,TOTAL COTTON (LINT),2018,Vadodara,2018-06-09,2018-10-03,9.22222222222222,981.0,100,33.01475409836066,24.14644808743169,68.09836065573771,on_time,early
Chhota Udaipur,802.65,4333.618190117646,917.8534757615396,TOTAL COTTON (LINT),2018,Chhota Udepur,2018-06-02,2018-10-04,9.25,1091.5,109,32.051366120218574,23.58087431693989,69.22404371584699,early,early
Narmada,480.46,1528.1543913882351,540.7031730758023,TOTAL COTTON (LINT),2018,Narmada,2018-06-03,2018-10-03,8.88888888888889,767.4,103,32.57377049180328,24.256830601092897,69.02185792349727,early,early
Bharuch,783.38,2372.8810216235293,514.9349915443335,TOTAL COTTON (LINT),2018,Bharuch,2018-06-08,2018-10-04,11.285714285714286,713.6000000000001,104,33.17923497267759,25.014207650273224,67.36065573770492,early,early
Surat,54.23,348.7149025411765,1093.1501647058824,TOTAL COTTON (LINT),2018,Surat,2018-06-09,2018-10-17,9.875,884.0999999999999,104,32.12513661202186,24.8103825136612,71.62841530054645,on_time,on_time
Dang,0.0,0.0,0.0,TOTAL COTTON (LINT),2018,Dangs,2018-06-01,2018-11-05,7.444444444444445,1072.5,116,31.23060109289618,23.72295081967213,71.48087431693989,early,late
Navsari,0.0,0.0,0.0,TOTAL COTTON (LINT),2018,Navsari,2018-06-03,2018-11-05,6.181818181818182,1015.4,115,31.90054644808744,24.711475409836066,71.5792349726776,early,late
Valsad,0.0,0.0,0.0,TOTAL COTTON (LINT),2018,Valsad,2018-06-03,2018-10-26,6.2727272727272725,1370.7,114,30.795081967213115,24.67814207650273,74.95081967213115,early,late
Tapi,72.69,284.9882370352941,666.5015861328931,TOTAL COTTON (LINT),2018,Tapi,2018-06-03,2018-10-03,10.142857142857142,1014.9,112,32.18251366120219,24.08579234972677,69.92349726775956,early,early
Kutch,57.4,47.377242,825.3874912891986,TOTAL BAJRA,2018,Kachchh,2018-06-09,2018-09-18,5.7368421052631575,175.70000000000002,74,33.24262295081967,24.04371584699453,63.54644808743169,on_time,early
Banaskantha,2102.6,4529.0674532,2154.031890611624,TOTAL BAJRA,2018,Banaskantha,2018-06-01,2018-09-23,12.857142857142858,394.2,93,33.03551912568306,23.65245901639344,61.44808743169399,early,early
Patan,95.44,204.1634836,2139.181512992456,TOTAL BAJRA,2018,Patan,2018-06-12,2018-09-23,10.3,451.2000000000001,80,33.398360655737704,23.85628415300547,63.885245901639344,on_time,early
Mehsana,118.7,341.447555,2876.5590143218205,TOTAL BAJRA,2018,Mehsana,2018-06-02,2018-09-24,7.75,551.7,90,33.11584699453552,23.75901639344262,65.53005464480874,early,early
Sabarkantha,20.16,66.1787058,3282.6738988095235,TOTAL BAJRA,2018,Sabarkantha,2018-06-01,2018-09-24,10.625,678.0000000000001,98,32.43551912568306,23.313661202185795,68.24590163934427,early,early
Aravalli,28.52,51.984006,1822.7211079943895,TOTAL BAJRA,2018,Arvalli,2018-06-02,2018-09-23,10.875,740.9,96,32.12786885245902,23.348633879781417,69.08196721311475,early,early
Gandhinagar,79.19,233.3003873,2946.083941154186,TOTAL BAJRA,2018,Gandhinagar,2018-06-02,2018-09-23,9.444444444444445,752.6000000000001,98,33.07540983606558,23.827868852459016,66.8360655737705,early,early
Ahmedabad,24.11,51.2543,2125.8523434259646,TOTAL BAJRA,2018,Ahmedabad,2018-06-01,2018-09-23,9.555555555555555,750.0,97,33.54153005464481,24.21256830601093,65.53005464480874,early,early
Surendranagar,66.86999999999999,81.42181529999999,1217.613508299686,TOTAL BAJRA,2018,Surendranagar,2018-06-02,2018-09-23,5.529411764705882,455.3,89,34.56939890710383,24.73825136612022,58.67213114754098,early,early
Morbi,78.85,55.81688449999999,707.8869308814204,TOTAL BAJRA,2018,Morbi,2018-06-11,2018-09-17,11.0,474.1,84,33.4344262295082,24.32841530054645,65.03825136612022,on_time,early
Rajkot,8.969999999999999,16.0168297,1785.5997435897436,TOTAL BAJRA,2018,Rajkot,2018-06-05,2018-09-19,7.75,344.5,90,33.874863387978145,23.981967213114757,62.24590163934426,early,early
Jamnagar,1.68,2.3469768,1397.01,TOTAL BAJRA,2018,Jamnagar,2018-06-04,2018-09-18,10.666666666666666,719.2,87,32.92459016393442,24.596721311475413,69.68306010928961,early,early
Devbhumi Dwarka,0.53,0.7404153,1397.01,TOTAL BAJRA,2018,Devbhoomi Dwarka,2018-06-04,2018-09-18,20.0,253.8,103,30.17103825136612,25.913114754098363,76.82513661202186,early,early
Porbandar,0.2,0.5825020000000001,2912.51,TOTAL BAJRA,2018,Porbandar,2018-06-03,2018-09-17,26.0,520.1,105,30.55573770491804,25.342076502732244,74.0327868852459,early,early
Junagadh,10.77,31.5210746,2926.747873723305,TOTAL BAJRA,2018,Junagadh,2018-06-03,2018-09-20,13.0,603.9999999999999,105,31.79672131147541,23.65136612021858,69.13661202185793,early,early
Gir Somnath,54.5,160.5393063,2945.6753449541284,TOTAL BAJRA,2018,Gir Somnath,2018-06-04,2018-09-20,15.6,498.4,105,30.569398907103828,25.092349726775957,76.3879781420765,early,early
Amreli,38.96,57.6837573,1480.5892530800822,TOTAL BAJRA,2018,Amreli,2018-06-02,2018-09-25,7.727272727272727,483.7,98,34.49617486338798,24.519672131147544,59.56284153005465,early,early
Bhavnagar,292.64000000000004,779.753377,2664.548171815199,TOTAL BAJRA,2018,Bhavnagar,2018-06-02,2018-09-25,7.833333333333333,526.1,89,33.924043715847,25.325136612021858,61.39890710382514,early,early
Botad,4.39,7.3817726,1681.497175398633,TOTAL BAJRA,2018,Botad,2018-06-02,2018-10-05,5.882352941176471,491.4,83,35.22896174863388,25.257923497267758,55.69945355191257,early,early
Anand,348.42,979.1692475,2810.31297715401,TOTAL BAJRA,2018,Anand,2018-06-03,2018-10-04,7.545454545454546,924.1,100,33.47322404371585,24.298360655737707,66.50819672131148,early,early
Kheda,339.01,924.7747595,2727.86867496534,TOTAL BAJRA,2018,Kheda,2018-06-09,2018-09-24,11.0,891.1999999999999,95,33.61967213114754,24.270491803278688,66.18032786885246,on_time,early
Panchmahal,20.46,39.7171752,1941.210909090909,TOTAL BAJRA,2018,Panchmahal,2018-06-02,2018-10-04,9.875,1128.4,104,32.09672131147541,23.68688524590164,69.3879781420765,early,early
Mahisagar,68.62,144.5519532,2106.557172835908,TOTAL BAJRA,2018,Mahisagar,2018-06-01,2018-10-04,9.75,1198.6,105,32.30491803278688,23.500546448087437,70.4535519125683,early,early
Dahod,0.2,0.5825020000000001,2912.51,TOTAL BAJRA,2018,Dahod,2018-06-02,2018-09-25,9.0,1092.2,102,30.68032786885246,22.26065573770492,70.72131147540983,early,early
Vadodara,50.34,106.9659956,2124.8707906237587,TOTAL BAJRA,2018,Vadodara,2018-06-09,2018-10-03,9.22222222222222,981.0,100,33.01475409836066,24.14644808743169,68.09836065573771,on_time,early
Chhota Udaipur,0.0,0.0,0.0,TOTAL BAJRA,2018,Chhota Udepur,2018-06-02,2018-10-04,9.25,1091.5,109,32.051366120218574,23.58087431693989,69.22404371584699,early,early
Narmada,2.0,5.4461450000000005,2723.0725,TOTAL BAJRA,2018,Narmada,2018-06-03,2018-10-03,8.88888888888889,767.4,103,32.57377049180328,24.256830601092897,69.02185792349727,early,early
Bharuch,2.2,6.407522000000001,2912.51,TOTAL BAJRA,2018,Bharuch,2018-06-08,2018-10-04,11.285714285714286,713.6000000000001,104,33.17923497267759,25.014207650273224,67.36065573770492,early,early
Surat,0.02,0.0279402,1397.01,TOTAL BAJRA,2018,Surat,2018-06-09,2018-10-17,9.875,884.0999999999999,104,32.12513661202186,24.8103825136612,71.62841530054645,on_time,on_time
Dang,0.0,0.0,0.0,TOTAL BAJRA,2018,Dangs,2018-06-01,2018-11-05,7.444444444444445,1072.5,116,31.23060109289618,23.72295081967213,71.48087431693989,early,late
Navsari,0.0,0.0,0.0,TOTAL BAJRA,2018,Navsari,2018-06-03,2018-11-05,6.181818181818182,1015.4,115,31.90054644808744,24.711475409836066,71.5792349726776,early,late
Valsad,0.0,0.0,0.0,TOTAL BAJRA,2018,Valsad,2018-06-03,2018-10-26,6.2727272727272725,1370.7,114,30.795081967213115,24.67814207650273,74.95081967213115,early,late
Tapi,0.0,0.0,0.0,TOTAL BAJRA,2018,Tapi,2018-06-03,2018-10-03,10.142857142857142,1014.9,112,32.18251366120219,24.08579234972677,69.92349726775956,early,early
Kutch,0.0,0.0,0.0,TOTAL RICE,2018,Kachchh,2018-06-09,2018-09-18,5.7368421052631575,175.70000000000002,74,33.24262295081967,24.04371584699453,63.54644808743169,on_time,early
Banaskantha,0.0,0.0,0.0,TOTAL RICE,2018,Banaskantha,2018-06-01,2018-09-23,12.857142857142858,394.2,93,33.03551912568306,23.65245901639344,61.44808743169399,early,early
Patan,0.0,0.0,0.0,TOTAL RICE,2018,Patan,2018-06-12,2018-09-23,10.3,451.2000000000001,80,33.398360655737704,23.85628415300547,63.885245901639344,on_time,early
Mehsana,30.9,73.70526799999999,2385.283754045307,TOTAL RICE,2018,Mehsana,2018-06-02,2018-09-24,7.75,551.7,90,33.11584699453552,23.75901639344262,65.53005464480874,early,early
Sabarkantha,70.89,241.770345,3410.5,TOTAL RICE,2018,Sabarkantha,2018-06-01,2018-09-24,10.625,678.0000000000001,98,32.43551912568306,23.313661202185795,68.24590163934427,early,early
Aravalli,16.25,39.79105,2448.68,TOTAL RICE,2018,Arvalli,2018-06-02,2018-09-23,10.875,740.9,96,32.12786885245902,23.348633879781417,69.08196721311475,early,early
Gandhinagar,116.91,250.964345,2146.6456676075613,TOTAL RICE,2018,Gandhinagar,2018-06-02,2018-09-23,9.444444444444445,752.6000000000001,98,33.07540983606558,23.827868852459016,66.8360655737705,early,early
Ahmedabad,1232.7,1850.0941683,1500.8470579216355,TOTAL RICE,2018,Ahmedabad,2018-06-01,2018-09-23,9.555555555555555,750.0,97,33.54153005464481,24.21256830601093,65.53005464480874,early,early
Surendranagar,41.4,64.96405200000001,1569.1800000000003,TOTAL RICE,2018,Surendranagar,2018-06-02,2018-09-23,5.529411764705882,455.3,89,34.56939890710383,24.73825136612022,58.67213114754098,early,early
Morbi,0.0,0.0,0.0,TOTAL RICE,2018,Morbi,2018-06-11,2018-09-17,11.0,474.1,84,33.4344262295082,24.32841530054645,65.03825136612022,on_time,early
Rajkot,0.0,0.0,0.0,TOTAL RICE,2018,Rajkot,2018-06-05,2018-09-19,7.75,344.5,90,33.874863387978145,23.981967213114757,62.24590163934426,early,early
Jamnagar,0.0,0.0,0.0,TOTAL RICE,2018,Jamnagar,2018-06-04,2018-09-18,10.666666666666666,719.2,87,32.92459016393442,24.596721311475413,69.68306010928961,early,early
Devbhumi Dwarka,0.0,0.0,0.0,TOTAL RICE,2018,Devbhoomi Dwarka,2018-06-04,2018-09-18,20.0,253.8,103,30.17103825136612,25.913114754098363,76.82513661202186,early,early
Porbandar,0.0,0.0,0.0,TOTAL RICE,2018,Porbandar,2018-06-03,2018-09-17,26.0,520.1,105,30.55573770491804,25.342076502732244,74.0327868852459,early,early
Junagadh,0.0,0.0,0.0,TOTAL RICE,2018,Junagadh,2018-06-03,2018-09-20,13.0,603.9999999999999,105,31.79672131147541,23.65136612021858,69.13661202185793,early,early
Gir Somnath,0.0,0.0,0.0,TOTAL RICE,2018,Gir Somnath,2018-06-04,2018-09-20,15.6,498.4,105,30.569398907103828,25.092349726775957,76.3879781420765,early,early
Amreli,0.0,0.0,0.0,TOTAL RICE,2018,Amreli,2018-06-02,2018-09-25,7.727272727272727,483.7,98,34.49617486338798,24.519672131147544,59.56284153005465,early,early
